id,klassifikator_kodi,name_uz,name_ru,name_en,davr,miqdor
296,1703,Andijon viloyati,Андижанская область,Andijan region,2010,95.4
296,1703,Andijon viloyati,Андижанская область,Andijan region,2011,93.6
296,1703,Andijon viloyati,Андижанская область,Andijan region,2012,91.3
296,1703,Andijon viloyati,Андижанская область,Andijan region,2013,91.7
296,1703,Andijon viloyati,Андижанская область,Andijan region,2014,92.7
296,1703,Andijon viloyati,Андижанская область,Andijan region,2015,94.1
296,1703,Andijon viloyati,Андижанская область,Andijan region,2016,96.0
296,1703,Andijon viloyati,Андижанская область,Andijan region,2017,97.0
296,1703,Andijon viloyati,Андижанская область,Andijan region,2018,96.8
296,1703,Andijon viloyati,Андижанская область,Andijan region,2019,95.9
296,1703,Andijon viloyati,Андижанская область,Andijan region,2020,95.9
296,1703,Andijon viloyati,Андижанская область,Andijan region,2021,95.9
296,1703,Andijon viloyati,Андижанская область,Andijan region,2022,97.4
296,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q1,93.5
296,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q2,94.2
296,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q3,97.4
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2010,96.0
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2011,94.7
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2012,93.5
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2013,93.4
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2014,94.6
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2015,94.8
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2016,95.6
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2017,97.7
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2018,96.2
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2019,95.5
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2020,90.6
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2021,97.7
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2022,98.0
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q1,98.5
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q2,98.1
296,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q3,98.1
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2010,97.2
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2011,94.4
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2012,95.8
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2013,98.0
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2014,97.9
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2015,90.3
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2016,98.0
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2017,98.0
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2018,97.6
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2019,97.6
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2020,96.5
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2021,97.4
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2022,97.4
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q1,98.6
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q2,97.7
296,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q3,97.7
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2010,95.1
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2011,86.9
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2012,89.7
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2013,92.0
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2014,93.0
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2015,93.0
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2016,94.3
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2017,95.8
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2018,95.1
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2019,95.6
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2020,96.5
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2021,96.5
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2022,95.4
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q1,96.9
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q2,96.6
296,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q3,97.0
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2010,85.0
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2011,78.5
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2012,72.9
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2013,69.5
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2014,70.6
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2015,74.8
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2016,82.2
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2017,82.1
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2018,84.2
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2019,81.4
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2020,87.5
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2021,89.1
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2022,87.2
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q1,88.6
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q2,87.9
296,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q3,88.2
296,1714,Namangan viloyati,Наманганская область,Namangan region,2010,92.5
296,1714,Namangan viloyati,Наманганская область,Namangan region,2011,91.2
296,1714,Namangan viloyati,Наманганская область,Namangan region,2012,93.9
296,1714,Namangan viloyati,Наманганская область,Namangan region,2013,90.8
296,1714,Namangan viloyati,Наманганская область,Namangan region,2014,93.2
296,1714,Namangan viloyati,Наманганская область,Namangan region,2015,96.8
296,1714,Namangan viloyati,Наманганская область,Namangan region,2016,96.3
296,1714,Namangan viloyati,Наманганская область,Namangan region,2017,97.1
296,1714,Namangan viloyati,Наманганская область,Namangan region,2018,97.8
296,1714,Namangan viloyati,Наманганская область,Namangan region,2019,97.1
296,1714,Namangan viloyati,Наманганская область,Namangan region,2020,96.1
296,1714,Namangan viloyati,Наманганская область,Namangan region,2021,90.1
296,1714,Namangan viloyati,Наманганская область,Namangan region,2022,94.3
296,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q1,96.2
296,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q2,95.6
296,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q3,95.6
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2010,93.0
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2011,93.3
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2012,94.4
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2013,93.4
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2014,94.5
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2015,91.3
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2016,93.8
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2017,97.4
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2018,97.9
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2019,97.2
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2020,97.8
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2021,97.2
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2022,97.5
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q1,98.9
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q2,98.4
296,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q3,98.4
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2010,94.6
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2011,93.7
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2012,92.6
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2013,89.8
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2014,87.6
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2015,86.6
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2016,96.1
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2017,95.3
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2018,95.5
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2019,94.7
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2020,96.1
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2021,98.4
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2022,98.3
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q1,98.7
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q2,98.5
296,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q3,98.5
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2010,88.4
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2011,94.0
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2012,94.2
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2013,97.0
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2014,93.4
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2015,98.4
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2016,98.3
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2017,98.1
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2018,97.9
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2019,97.5
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2020,97.0
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2021,97.7
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2022,97.5
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q1,98.5
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q2,97.6
296,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q3,97.6
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2010,94.2
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2011,92.6
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2012,91.3
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2013,90.9
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2014,92.1
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2015,93.2
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2016,94.8
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2017,94.6
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2018,95.7
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2019,96.0
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2020,97.3
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2021,96.1
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2022,96.2
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q1,98.2
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q2,97.9
296,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q3,97.9
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2010,89.7
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2011,90.4
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2012,91.9
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2013,92.1
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2014,92.7
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2015,93.3
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2016,95.1
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2017,95.6
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2018,95.9
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2019,95.9
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2020,97.2
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2021,96.0
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2022,97.0
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q1,96.9
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q2,97.3
296,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q3,97.3
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2010,96.9
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2011,96.1
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2012,95.1
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2013,93.8
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2014,94.3
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2015,94.8
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2016,95.6
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2017,96.0
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2018,96.4
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2019,95.8
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2020,97.2
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2021,96.1
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2022,96.2
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q1,96.3
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q2,96.2
296,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q3,96.3
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2010,68.2
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2011,71.2
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2012,70.7
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2013,78.3
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2014,82.0
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2015,80.9
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2016,83.2
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2017,83.1
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2018,82.4
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2019,84.2
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2020,87.6
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2021,81.8
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2022,80.9
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q1,79.0
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q2,77.4
296,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q3,75.9
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2010,1782.8
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2011,2826.2
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2012,1910.5
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2013,3752.3
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2014,3657.8
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2015,3377.7
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2016,3139.2
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2017,2759.3
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2018,3810.8
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2019,4714.8
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2020,3100.9
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2021,3335.2
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2022,5712.9
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q1,1440.8
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q2,3352.0
469,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q3,5332.4
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2010,11.3
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2011,16.1
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2012,12.8
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2013,19.5
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2014,24.3
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2015,27.1
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2016,32.5
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2017,40.0
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2018,46.8
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2019,88.4
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2020,78.2
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2021,84.6
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2022,57.7
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q1,8.1
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q2,28.3
469,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q3,49.1
469,1703,Andijon viloyati,Андижанская область,Andijan region,2010,40.4
469,1703,Andijon viloyati,Андижанская область,Andijan region,2011,87.6
469,1703,Andijon viloyati,Андижанская область,Andijan region,2012,106.0
469,1703,Andijon viloyati,Андижанская область,Andijan region,2013,178.2
469,1703,Andijon viloyati,Андижанская область,Andijan region,2014,170.2
469,1703,Andijon viloyati,Андижанская область,Andijan region,2015,105.0
469,1703,Andijon viloyati,Андижанская область,Andijan region,2016,191.7
469,1703,Andijon viloyati,Андижанская область,Andijan region,2017,223.7
469,1703,Andijon viloyati,Андижанская область,Andijan region,2018,268.7
469,1703,Andijon viloyati,Андижанская область,Andijan region,2019,288.7
469,1703,Andijon viloyati,Андижанская область,Andijan region,2020,252.5
469,1703,Andijon viloyati,Андижанская область,Andijan region,2021,357.6
469,1703,Andijon viloyati,Андижанская область,Andijan region,2022,465.7
469,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q1,99.1
469,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q2,189.9
469,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q3,256.7
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2010,25.6
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2011,34.9
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2012,38.1
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2013,112.7
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2014,49.7
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2015,115.0
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2016,68.5
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2017,84.3
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2018,96.7
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2019,182.2
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2020,101.0
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2021,120.8
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2022,167.2
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q1,35.9
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q2,69.8
469,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q3,99.3
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2010,85.3
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2011,81.7
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2012,20.3
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2013,90.3
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2014,33.1
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2015,37.6
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2016,74.4
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2017,88.2
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2018,68.8
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2019,80.7
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2020,76.5
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2021,90.6
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2022,98.4
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q1,15.5
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q2,34.8
469,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q3,56.0
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2010,30.9
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2011,55.9
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2012,61.9
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2013,96.5
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2014,45.5
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2015,24.4
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2016,61.9
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2017,86.5
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2018,103.0
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2019,145.3
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2020,110.7
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2021,139.1
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2022,118.3
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q1,27.3
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q2,49.1
469,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q3,71.8
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2010,55.8
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2011,60.6
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2012,32.9
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2013,76.9
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2014,60.0
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2015,65.9
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2016,76.7
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2017,60.4
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2018,103.4
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2019,95.2
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2020,50.3
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2021,59.2
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2022,50.7
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q1,14.4
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q2,24.8
469,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q3,41.6
469,1714,Namangan viloyati,Наманганская область,Namangan region,2010,291.4
469,1714,Namangan viloyati,Наманганская область,Namangan region,2011,44.7
469,1714,Namangan viloyati,Наманганская область,Namangan region,2012,42.3
469,1714,Namangan viloyati,Наманганская область,Namangan region,2013,58.5
469,1714,Namangan viloyati,Наманганская область,Namangan region,2014,100.1
469,1714,Namangan viloyati,Наманганская область,Namangan region,2015,85.0
469,1714,Namangan viloyati,Наманганская область,Namangan region,2016,139.1
469,1714,Namangan viloyati,Наманганская область,Namangan region,2017,177.0
469,1714,Namangan viloyati,Наманганская область,Namangan region,2018,209.0
469,1714,Namangan viloyati,Наманганская область,Namangan region,2019,291.2
469,1714,Namangan viloyati,Наманганская область,Namangan region,2020,197.8
469,1714,Namangan viloyati,Наманганская область,Namangan region,2021,246.8
469,1714,Namangan viloyati,Наманганская область,Namangan region,2022,259.6
469,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q1,52.5
469,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q2,116.5
469,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q3,179.6
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2010,66.6
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2011,97.8
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2012,96.2
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2013,215.5
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2014,124.4
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2015,173.7
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2016,213.6
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2017,214.8
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2018,251.1
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2019,305.5
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2020,191.8
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2021,243.0
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2022,323.5
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q1,66.0
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q2,128.2
469,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q3,209.8
469,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2010,52.1
469,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2011,73.0
469,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2012,55.4
